DATE,SCORE,SUBJECT,REVIEW,REVIEW_en 
29 de janeiro de 2018,50,Fechando Fortaleza com chave de ouro,"Lugar perfeito: lagosta e parmegiana incríveis, som ambiente mesmo ao vivo agradabilíssimo e os colaboradores Lucas Lourenço e Guilherme super atenciosos! Recomendamos e voltaremos um dia!👏👏👏","Perfect place: amazing lobster and parmigiana, very pleasant ambient sound even live and the collaborators Lucas Lourenço and Guilherme super attentive! We recommend it and we will be back one day!👏👏👏"
29 de janeiro de 2018,50,Restaurante nota mil,"Restaurantes excelente, com comidas variadas, bebidas, com estrutura pra criança, com brinquedoteca, vídeo games e várias outras atrações, tudo muito bem feito. Estrutura excepcional, e preços acessíveis. Recomendo muito.","Excellent restaurants, with varied foods, drinks, with facilities for children, with a toy library, video games and several other attractions, all very well done. Exceptional structure and affordable prices. I highly recommend."
29 de janeiro de 2018,50,Comemoração de Casamento,Ótimo! Comida e atendimento excelentes. Ambiente muito agradável. Indico o Ricardo como atendente. :),Excellent! Excellent food and service. Very pleasant environment. I recommend Ricardo as an attendant. :)
27 de janeiro de 2018,50,Melhor almoço,"Sempre que venho a Fortaleza almoço todos os dias nesse lugar. Não tenho observação negativas deste ambiente, apenas elogios.","Whenever I come to Fortaleza, I have lunch at this place every day. I have no negative remarks about this environment, only praise."
26 de janeiro de 2018,50,Excelente em tudo.,"Não tem o que reclamar! Excelente comida e atendimento, destaque aos Srs Ciro, Antônio está e Rogenio.","There's nothing to complain about! Excellent food and service, especially Messrs Ciro, Antônio is and Rogenio."
26 de janeiro de 2018,50,Maravilhoso,"Ótima comida, ótimo atendimento, estacionamento, Super recomendo!!! O crepe é a melhor pedida pro jantar, e no almoço os pratos de camarão são perfeitos","Great food, great service, parking, I highly recommend!!! The crepe is the best choice for dinner, and for lunch the shrimp dishes are perfect."
25 de janeiro de 2018,50,Jantar,"Parabéns para Jessica e Lúcio pelo exelente atendimento,amei ótimos proficionais muito atenciosos 👏👏👏👏👏👏👏👏👏👏👏!!","Congratulations to Jessica and Lúcio for the excellent service, I loved great very attentive professionals 👏👏👏👏👏👏👏👏👏👏👏!!"
25 de janeiro de 2018,50,Uma experiência gastronômica!,"Cardápio muito variado, mas com a ajuda da Luziane conseguimos escolher os pratos para um excepcional almoço em família. Recomendo o peixe ao molho de camarão e o filet com arroz biro-biro. Além da fabulosa torta de banana.","Very varied menu, but with Luziane's help we were able to choose the dishes for an exceptional family lunch. I recommend the fish with shrimp sauce and the filet with biro-biro rice. Plus the fabulous banana pie."
25 de janeiro de 2018,50,Excelente atendimento,Excelente atendimento. Ambiente refrigerado e organizado. Várias opções no cardápio. Excelente comida. Realmente você sente bem.,Excellent service. Cool and organized environment. Several options on the menu. Excellent food. You really feel good.
25 de janeiro de 2018,50,Almoço,O garçom Felipe Brito nos atendeu com muita perfeição e carinho. A Caipivodka feita pelo Rodrigo Sales estava excelente! A comida maravilhosa! Recomendo a todos o restaurante!,The waiter Felipe Brito served us with great perfection and affection. The Caipivodka made by Rodrigo Sales was excellent! The wonderful food! I recommend the restaurant to everyone!
24 de janeiro de 2018,50,Férias com a familia,"Excelente atendimento, pratos com muita personalidade e sabor encantador. A indicação de um dos melhores pratos da casa “arroz marisco” pelo garçon Felipe Brito, foi muito acertada.","Excellent service, dishes with a lot of personality and lovely taste. The indication of one of the best dishes of the house “seafood rice” by the waiter Felipe Brito, was very right."
24 de janeiro de 2018,50,Almoço,Maravilhoso atendimento do Felipe Brito e comida divina! A indicação do Felipe do arroz marisco foi ideal para todos nos! Nota 1000,Wonderful service from Felipe Brito and divine food! Felipe's recommendation of the seafood rice was ideal for all of us! Note 1000
24 de janeiro de 2018,50,Férias,"Lugar perfeito para uma excelente refeição, agrada a todos de crianças a adultos ! Atendimento do Felipe Brito foi perfeito, pessoa sorridente e cordial !","Perfect place for an excellent meal, pleases everyone from children to adults! Felipe Brito's service was perfect, smiling and cordial person!"
24 de janeiro de 2018,50,Almoço,"Camarão Florentina - prato excelente, ótimo atendimento do Abraão e Valdeneia, todos muito atenciosos e cordiais, ambiente agradável com ótima música.","Shrimp Florentina - excellent dish, great service from Abraão and Valdeneia, all very attentive and friendly, pleasant atmosphere with great music."
24 de janeiro de 2018,50,Jantar com amigos,Comida excelente. Ótimo atendimento. Compramos cupom em site de compra coletiva e correu tudo bem. O restaurante tem desconto em pratos por dia da semana. Os pratos são bem servidos.,Excellent food. Great service. We bought a coupon on a collective purchase website and everything went well. The restaurant has a discount on dishes per day of the week. Dishes are well served.
23 de janeiro de 2018,50,Família,"Restaurante com espaço totalmente agradavel, cardapio bem variado e elegante! Conforto começa na recepção... Casa bonita, atendimento super atencioso. Agradecimento em especial ao Paulo - ""Paulinho"", que cuidou de todo o conforto do inicio ao fim! Agradecimento também ao Erivelton. Um grande abraço!","Restaurant with totally pleasant space, very varied and elegant menu! Comfort starts at the reception... Beautiful house, super attentive service. Special thanks to Paulo - ""Paulinho"", who took care of all the comfort from start to finish! Thanks also to Erivelton. A big hug!"
23 de janeiro de 2018,40,Muito bom,"De frente ao mar ,na praia de Iracema,este restaurante tradicional de Fortaleza,trás pratos fartos e gostosos. Peixes e frutos do mar são a pedida !!","Facing the sea, on Iracema beach, this traditional restaurant in Fortaleza offers hearty and delicious dishes. Fish and seafood are the order !!"
23 de janeiro de 2018,50,Tudo é ótimo,"Todas as experiências que tenho no coco Bambu são positivas, agrada meu paladar, o atendimento e sempre bom, qualidade no serviço e nos pratos.","All the experiences I have at Coco Bambu are positive, it pleases my palate, the service is always good, quality in service and dishes."
22 de janeiro de 2018,50,Almoço,Almoçamos e gostamos muito.os pratos são generosos e não achamos muito caro. O staff trabalha muito bem em conjunto. Resumindo: irei conhecer o de São Paulo.,We had lunch and enjoyed it a lot.the dishes are generous and we don't think it's too expensive. The staff works very well together. In short: I will visit the one in São Paulo.
22 de janeiro de 2018,40,Coco Bambu,"A comida é boa, atendimento bom, mas tempo de espera é um pouco demasiado. O local tem diversos ambientes","The food is good, the service is good, but the wait time is a little too long. The place has different environments."
22 de janeiro de 2018,50,Almoço com a Família,"Ambiente descontraído, bom serviço, com estacionamento próprio, cardápio variado e pratos fartos e deliciosos. Sou fã do Côco Bambu","Relaxed atmosphere, good service, with its own parking, varied menu and hearty and delicious dishes. I'm a fan of Coco Bamboo"
22 de janeiro de 2018,50,Sempre que posso vou ao Coco Bambu.,Tem os dias em que existe promoção no Happy Hour os tira gostos e bebidas ficam em um preço excelente. Sempre tem promoção em sites de compras coletivas,"There are days when there is a promotion at Happy Hour, snacks and drinks are at an excellent price. There are always promotions on group buying sites"
22 de janeiro de 2018,50,Ambiente muito agradável,"Gostamos muito do atendimento do Abrãao, Erivelto e Felipe Brito. Minha amiga e eu adoramos a nosso almoço.","We really liked the service provided by Abraao, Erivelto and Felipe Brito. My friend and I love our lunch."
22 de janeiro de 2018,50,Refeição do típico ao exótico,"Um lugar bem interessante, como alimentação bem especial e que mantém o padrão em todas suas unidades. Opções de bebida variadas.","A very interesting place, with very special food and that maintains the standard in all its units. Varied drink options."
22 de janeiro de 2018,40,Aniversario Top,"Lugar ideal para comemorações. Pratos incrivelmentes grandes que dá para 3 pessoas comendo muito. Ambiente totalmente familiar, parquinho para crianças (pago lógico). Atendimento rapido e perfeito.","Ideal place for celebrations. Incredibly large plates that can feed 3 people a lot. Totally family atmosphere, playground for children (of course). Fast and perfect service."
21 de janeiro de 2018,50,Almoço,Carne de sol sertaneja: melhor de todos! Ambiente: sensacional Atendimento: excelente do Abraao e Daniel,Country sun meat: best of all! Ambience: sensational Service: excellent from Abraao and Daniel
20 de janeiro de 2018,50,Almoço,"Camarão internacional. Espetacular!!! Local agradabilíssimo com espaço kids sensacional. Atendimento de primeira qualidade. Garçons nota mil: Abraão, Paulinho, Felipe e Gabriel.","International shrimp. Spectacular!!! Great place with an amazing kids' area. Top quality service. Waiters note a thousand: Abraão, Paulinho, Felipe and Gabriel."
20 de janeiro de 2018,50,Sábado tranquilo,"Abrão Valdenia e Igor Carne de Sol Sertaneja, torta de limão e caipirinha. Prato delicioso e otimo atendimento.","Abrão Valdenia and Igor Carne de Sol Sertaneja, lemon pie and caipirinha. Delicious dish and great service."
20 de janeiro de 2018,50,Almoço em familia,"Excelente atendimento e comida. Parabéns aos atendentes Paulinho, Felipe Brito e Erivelto. Comida como sempre impecável.","Excellent service and food. Congratulations to the attendants Paulinho, Felipe Brito and Erivelto. Food as always impeccable."
20 de janeiro de 2018,50,Almoço,"Excelente atendimento com o Mota e Felipe Brito, comida maravilhosa. Recomendo para casais e toda a família. Ambiente super tranquilo.","Excellent service with Mota and Felipe Brito, wonderful food. Recommend for couples and the whole family. Super peaceful environment."
19 de janeiro de 2018,50,Melhor restaurante,Ambiente super agradável. Ótimo atendimento por Gil. Comida deliciosa. Sem duvidas o melhor mexilhão que já comi. Super recomendo.,Super nice atmosphere. Great service by Gil. Delicious food. Without a doubt the best mussels I've ever eaten. I highly recommend.
19 de janeiro de 2018,50,Almoço,"Ótima comida e serviço. Ambiente e música excelentes. Equipe: Gabriel, Julianderson, Felipe Brito e Abraão bastante atenciosos.","Great food and service. Excellent atmosphere and music. Team: Gabriel, Julianderson, Felipe Brito and Abraão very attentive."
19 de janeiro de 2018,50,Almoço de trabalho,"Camarão Internacional: super bem servido! Muito bom. Camarão excelente. Ambiente ótimo!!! Atendimento perfeito: garçons: Daniel Abraão, Felipe e Gabriel.","International Shrimp: super well served! Very good. Excellent shrimp. Great atmosphere!!! Perfect service: waiters: Daniel Abraão, Felipe and Gabriel."
19 de janeiro de 2018,50,Almoço,"Fomos bem atendidos pelos garçons Daniel, Abraão, Gabriel e Felipe!!! E a comida estava excelente! Recomendamos o prato Peixe Meunieré, bem leve e temperado!!! Parabéns ao Chef Manuel e ao Gerente Alriston.","We were well attended by waiters Daniel, Abraão, Gabriel and Felipe!!! And the food was excellent! We recommend the Peixe Meunieré dish, very light and seasoned!!! Congratulations to Chef Manuel and Manager Alriston."
19 de janeiro de 2018,50,Almoço com os miglos,"Camarão internacional: prato muito bem servido é delicioso! O ambiente dispensa comentários e o atendimento sempre impecável! João Paulo, Abraão, Felipe e Gabriel.","International shrimp: a very well served dish is delicious! The atmosphere needs no comments and the service is always impeccable! John Paul, Abraham, Philip and Gabriel."
19 de janeiro de 2018,50,Almoço,"Camarão internacional, prato delicioso, ambiente agradavel, música boa, atendimento do garçom abraao, Felipe, Gabriel e Moises foram atenciosos e educados.","International shrimp, delicious dish, pleasant atmosphere, good music, service from the waiter abraao, Felipe, Gabriel and Moises were attentive and polite."
18 de janeiro de 2018,50,Almoço em Familia,"Muito bom, atendimento ótimo do Gabriel e dos demais Lucio, Felipe Brito e Daniel. Voltaremos novamente","Very good, great service from Gabriel and the others Lucio, Felipe Brito and Daniel. we will be back again"
18 de janeiro de 2018,50,Almoço,"Excelente atendimento dos garçons: Felipe Brito, Gabriel e Ricardo. Ambiente agradável, cerveja estupidamente gelada e sobremesas maravilhosas como cocada ao forno com sorvete e o cartola.","Excellent service from the waiters: Felipe Brito, Gabriel and Ricardo. Pleasant atmosphere, stupidly cold beer and wonderful desserts like cocada in the oven with ice cream and the top hat."
18 de janeiro de 2018,50,Almoço,"Excelente almoço, comida maravilhosa e um excelente atendimento pelo Felipe Brito, Gabriel e Ricardo.","Excellent lunch, wonderful food and excellent service by Felipe Brito, Gabriel and Ricardo."
18 de janeiro de 2018,50,Almoço,Tivemos um otimo atendimento. Rápido e eficiente e a comida é muito boa. Bom ambiente musica boa ao vivo. Primeira visita. Recmendamos estes serviços.,"We had excellent service. Fast and efficient and the food is very good. Good atmosphere, good live music. First visit. We recommend these services."
17 de janeiro de 2018,50,Excelente,Atendimento fantástico ! Pratos avantajados !!! Saborosos !! Camarão internacional delicioso . Ir ao Coco Bambu não tem como errar,Fantastic service! Dishes topped!!! Tasty!! Delicious international shrimp. Going to Coco Bambu can't go wrong
17 de janeiro de 2018,40,Bom mas barulhento,"A qualidade da comida é ótima, mas o atendimento é mediano e o local barulhento, fatores que prejudicam um bom jantar. De qualquer forma, é um restaurante recomendável.","The quality of the food is great, but the service is average and the place is noisy, factors that hinder a good dinner. Anyway, it is a recommendable restaurant."
16 de janeiro de 2018,40,Maravilhoso,"O atendimento foi incrível e a comida excepcional ! O clima do restaurante é sofisticado , muito limpo e nossos pratos foram servidos rapidamente ! Pena que o dia que fomos tinha uma família sentada ao nosso lado, que não sabia falar sem gritar !","The service was amazing and the food exceptional! The atmosphere of the restaurant is sophisticated, very clean and our dishes were served quickly! Too bad the day we went there was a family sitting next to us, who couldn't speak without screaming!"
16 de janeiro de 2018,50,Tudo,"Comida muito boa, espaço muito agradável, conforto e atendimento! Aiume e Sr. Bandeira muito gentis, simpáticos, tudo de bom!","Very good food, very nice space, comfort and service! Aiume and Mr. Flag very kind, friendly, all the best!"
15 de janeiro de 2018,50,Excelente,A comida não tem um defeito se quer...porém eles cobram por isso. Os pratos são bem servidos. Garçom diz que dá pra 2 pessoas. Então serve 3 pessoas,The food doesn't have a defect if you want...but they charge for it. Dishes are well served. Waiter says enough for 2 people. So it serves 3 people
15 de janeiro de 2018,40,Jantar,"Peixe praiano Gostei do prato mas não gostei da textura so peixe. Adoro o ambiente, principalmente a música. Atendimento otimo da equipe Abraão, Guilherme e Valéria. Com tudo isso acredito merecer uma coco uma vez que tento comprar desde 2001.","Beach fish I liked the dish but I didn't like the texture of the fish. I love the atmosphere, especially the music. Great service from the team Abraão, Guilherme and Valéria. With all this I believe I deserve a coconut since I've been trying to buy it since 2001."
15 de janeiro de 2018,50,Jantar,"Peixe ao leite de coco! Ambiente muito bom e agradável. Prato muito gostoso e bem servido, suco bem servido é gostoso. Atendimento rápido e profissional. Abraão e ocion","Coconut milk fish! Very good and pleasant atmosphere. Very tasty dish and well served, juice well served is delicious. Fast and professional service. Abraham and Ocion"
15 de janeiro de 2018,50,Niver,Peixada cearense excelente excelente ambiente atendidos por Viana e Abraão excelente selma excelente,Peixada Cearense excellent excellent atmosphere served by Viana and Abraão excellent selma excellent
15 de janeiro de 2018,50,Jantar,Camarão Itamaracá !!! Delicioso !!! Ambiente muito bom !!! Atendimento super !!! Ancelmo e Abraão super atenciosos !!!,Shrimp Itamaraca!!! Delicious !!! Very good atmosphere!!! Super service!!! Ancelmo and Abraham super attentive !!!
15 de janeiro de 2018,50,Janta,"Camarão Internacional MARAVILHOSO Ambiente acolhedor Atendimento muito bom através dos garçons Abraão, Ricardo e Ocion Muito feliz em comemorar meu aniversário nesse lugar","Camarão Internacional WONDERFUL Cozy atmosphere Very good service through waiters Abraão, Ricardo and Ocion Very happy to celebrate my birthday in this place"
15 de janeiro de 2018,50,Jantar,Salada de carpaccio e fetuuchine de camarão! Nota 10 ambiente muito agradável boa música e atendimento excêntrico! Abraao/João Paulo e denilson nossos garçons,"Shrimp carpaccio and fetuuchine salad! Note 10 very pleasant atmosphere, good music and eccentric service! Abraao/João Paulo and denilson our waiters"
15 de janeiro de 2018,50,Jantar,"Camarão Mediterrâneo , excelente prato. Casquinha de caranguejo excelente também. Ambiente ótimo e atendimento perfeito. Fomos atendidos por Abraão e Diego. Muito atenciosos.","Mediterranean shrimp, excellent dish. Excellent crab cakes too. Great atmosphere and perfect service. We were attended by Abraham and Diego. Very considerate."
15 de janeiro de 2018,50,Atendimento nota mil,"Comida como sempre deliciosa e atendimento nota mil do Felipe Brito, Claudemir e Abraão! Localização excelente também!","Food as always delicious and excellent service from Felipe Brito, Claudemir and Abraão! Excellent location too!"
15 de janeiro de 2018,50,Aniversário,"Camarão Internacional, fantástico! Ambiente agradável e serviço excelente, com Abraão, Felipe e Lucas Lourenço!","International Shrimp, fantastic! Pleasant atmosphere and excellent service, with Abraão, Felipe and Lucas Lourenço!"
15 de janeiro de 2018,40,Jantar com amigos e familiares,"Boa opção de restaurante, ambiente novo e bem planejado, pizzas bem elaboradas com opção de ver a cozinha. Sugiro o pastel de lagosta","Good choice of restaurant, new and well-planned environment, well-prepared pizzas with option to see the kitchen. I suggest the lobster pie"
14 de janeiro de 2018,40,Muito bom!!!!!!!,"Comida maravilhosa, bom atendimento e preço justo. Um menu variadíssimo, que inclui de sanduíches e pizzas à uma maravilhosa comida padrão internacional. Um lugar bom de se visitar e curtir com os amigos ou a família.","Wonderful food, good service and fair prices. A very varied menu, which includes sandwiches and pizzas to wonderful international food. A good place to visit and enjoy with friends or family."
14 de janeiro de 2018,50,Nota mil,Muito bom!! Eu e minha família fomos muito bem atendidos! E o garçom Mariano é o melhor! Excelente!!!,Very good!! My family and I were very well taken care of! And the waiter Mariano is the best! Great!!!
14 de janeiro de 2018,50,Almoço,Peixada coco bambu Muito gostoso Tudo bom fomos muito bem atendido Pelo Abraão sabino e equipe dele foi um ótimo atemto,Bamboo coconut fish Very tasty All good we were very well attended by Abraão Sabino and his team was a great service
13 de janeiro de 2018,50,Maravilhoso,"Atendimento nota 1000! Pratos maravilhosos! Preços justos , sem exploração! A única coisa que estranhamos foi cobrarem para as criancas brincarem n no parquinho, masxdepois entendemos que são recrutados recreadora que se responsabilizam e a família conversa despreocupada!Imperdível!","Service note 1000! Wonderful dishes! Fair prices, no exploitation! The only thing we found strange was that they charged the children to play in the playground, but then we understood that they were recruited from recreation and were responsible and the family had a carefree conversation!"
13 de janeiro de 2018,40,Excelente.,"Ótimo restaurante, amplo com bom atendimento. Comporta grupos grandes e a comida é gostosa. Morei há uns anos em Fortaleza e antes o preço era mais acessível.","Great, spacious restaurant with good service. It accommodates large groups and the food is delicious. I lived in Fortaleza a few years ago and before the price was more affordable."
13 de janeiro de 2018,50,Elogio,"Excelente atendimento!!! Especialmente de Silvia e Felipe Brito!! Profissionais atenciosos e sorridentes!!! Claudemir , auxiliou-os pedindo um drink que não fazia durante a semana e nos foi aberto exceção !!! Nota 10 para esta casa , como sempre!! Voltaremos certamente!!!!","Excellent service!!! Especially from Silvia and Felipe Brito!! Attentive and smiling professionals!!! Claudemir, helped them by asking for a drink that he didn't make during the week and an exception was made!!! Note 10 for this house, as always!! We will definitely be back!!!!"
13 de janeiro de 2018,40,Feijoada,A feijoada está uma delícia! Prato kids bem farto. Salada de camarão está boa mas tinha poucos Camarões. Atendimento excelente dos garçons Abraão e Daniel,The feijoada is delicious! Kids plate very filling. Shrimp salad is good but there were few Shrimp. Excellent service from waiters Abraham and Daniel
13 de janeiro de 2018,50,Excelente almoço / Excelente ambiente familiar,"Um excelente lugar para ir com a familia, até mesmo com crianças pequenas. Parquinho seguro e climatizado. Atendimento impecável pelo Gabriel, Abraao e Claudemir. Comida perfeita!","A great place to go with the family, even with small children. Safe and air-conditioned playground. Impeccable service by Gabriel, Abraao and Claudemir. Perfect food!"
13 de janeiro de 2018,50,Visita imperdivel,"Almoço maravilhoso no Coco bambu, atendimento impecável como sempre do Felipe Brito e kennedy. Recomendo!","Wonderful lunch at Coco Bamboo, impeccable service as always from Felipe Brito and kennedy. I recommend!"
12 de janeiro de 2018,50,Atendimento Excelente - Felipe Brito,Atendimento Excelente - Felipe Brito Lugar maravilhoso... o cardapio é esplêndido. Nosso garçon foi super atencioso...,Excellent Service - Felipe Brito Wonderful place... the menu is splendid. Our waiter was super attentive...
11 de janeiro de 2018,40,comida muito boa. atendimento.,Comida muito boa. Bom tempero e veio como pedimos. Porém o atendimento demorou um pouco mas depois que reclamei melhorou. Os 10% devem ser pagos a parte e em dinheiro.,Very good food. Good seasoning and came as ordered. The service took a while but after I complained it got better. The 10% must be paid separately and in cash.
11 de janeiro de 2018,50,Atendimento,"Excelente atendimento (Felipe Brito), ótima localização, ambiente muito agradavel e pratos muito bem servidos!","Excellent service (Felipe Brito), great location, very pleasant atmosphere and very well served dishes!"
11 de janeiro de 2018,50,Almoço carne de sol do Maranhão,Uma delícia a indicação da carne de sol do Maranhão feita por Felipe Brito excelente Atendimento.recomendo,A delight the indication of the jerked beef from Maranhão made by Felipe Brito excellent Service.recommend
11 de janeiro de 2018,50,Atendimento,Excelente comida e atendimento! Garçom Felipe Brito super atencioso! Vale a pena experimentar a carne de sol do Maranhão!,Excellent food and service! Waiter Felipe Brito super attentive! It's worth trying the sun meat from Maranhão!
10 de janeiro de 2018,40,Apesar do atendimento ruim,"O restaurante é muito bem localizado, bem estruturado, mas com atendimento ruim. Experimentamos o pastel de bacalhau e o escondidinho de camarão e ficamos muito satisfeitos.","The restaurant is very well located, well structured, but with poor service. We tried the codfish pastel and the shrimp escondidinho and we were very satisfied."
10 de janeiro de 2018,50,almoço no coco bambu meireles,"O peixe é sirigado acompanhado de macarrão e o molho branco ,muito gostoso e apetitoso ;Deu para 3 pessoas e gostei demais","The fish is served with pasta and white sauce, very tasty and appetizing; It was for 3 people and I liked it a lot"
9 de janeiro de 2018,50,Comida deliciosa!,A comida estava deliciosa e os pratos muito fartos! Bom atendimento e excelente localização! Pra quem gosta de frutos do mar não tem erro.,The food was delicious and the dishes were very filling! Good service and excellent location! For those who like seafood there is no mistake.
8 de janeiro de 2018,50,Excelente,Não tem como ir pra Fortaleza e não comer o peixe crocante do coco bambu Meireles. Simplesmente delicioso. Atendimento rápido e preço justo. O lugar é muito gostoso.,There's no way to go to Fortaleza and not eat the crispy fish from the Meireles bamboo coconut. Simply delicious. Fast service and fair price. The place is very delicious.
8 de janeiro de 2018,50,Serviço de delivery,"Pedimos umas 3 ou 4 vezes o delivery em nosso hotel. Rápido e com comida saborosa, quente, bem embalada e bem servida.","We ordered delivery 3 or 4 times at our hotel. Fast and tasty food, hot, well packaged and well served."
7 de janeiro de 2018,50,Jantar perfeito garçom super educado Paulinho não deixem de procura lo Marte senhor luciano,Perfeito super indico paulo garçom e Silvia nível internacional obg Matre Lucianoperfeito voltarei concerteza amamos,Perfect super nominate paulo waiter and Silvia international level thank you Matre Lucianoperfeito I will definitely be back we love it
7 de janeiro de 2018,50,Pratos deliciosos,"Pratos deliciosos e com preço justo, lugar aconchegante e atendimento impecável, o local é seguro e tranquilo.","Delicious and reasonably priced dishes, cozy place and impeccable service, the place is safe and quiet."
5 de janeiro de 2018,50,Excelente!,"Local limpo, ótimo ambiente, bonita decoração. Pratos saborosos, ótimas caipirinhas, cardápio variado. Preço adequado a qualidade e atendimento. Não é um restaurante com preços populares.","Clean place, great atmosphere, beautiful decor. Tasty dishes, great caipirinhas, varied menu. Price suitable for quality and service. It is not a popular restaurant."
5 de janeiro de 2018,50,Ótimo,"Pedimos dois pratos, Camarão Iracema e Sirigado Munierre. Não temos o que reclamar, simplesmente maravilhoso.","We ordered two dishes, Camarão Iracema and Sirigado Munierre. We have nothing to complain about, just wonderful."
4 de janeiro de 2018,50,"Se Osmar, excelente garçom","Sr Osmar nos atendeu muito bem. Saímos muito satisfeitos, tanto com o atendimento quanto com a qualidade da comida. Adoramos!!!",Mr Osmar served us very well. We were very satisfied with both the service and the quality of the food. We love it!!!
4 de janeiro de 2018,50,Jantar maravilhoso,"Super indico o lugar! Comida divina! Atendimento excelente do Garçon Felipe Brito, super atencioso e carismático!","I highly recommend the place! Divine food! Excellent service from Garçon Felipe Brito, super attentive and charismatic!"
4 de janeiro de 2018,10,Melhorem os pratos e diminuam o arroz,"Farei um crítica construtiva. Se o prato fala de camarão, frango, carne peixe ou demais ... evitem o excesso de arroz como hoje se vê. Evitem diminuir ainda o tamanho dos pratos como ocorre hoje nas saladas César, salmão com gergelim e camarão internacional.","I will give constructive criticism. If the dish talks about shrimp, chicken, meat, fish or anything else... avoid the excess of rice as seen today. Avoid reducing the size of the dishes, as happens today in Caesar salads, salmon with sesame and international shrimp."
4 de janeiro de 2018,50,Natal maravilhoso!,"Fui com minha família, e o sabor é espetacular, ambiente acolhedor, iluminacao perfeita. Pedimos um Camarão internacional.... divino! 😍😍 Tem música ao vivo, então cobram Couver. ;)","I went with my family, and the taste is spectacular, cozy atmosphere, perfect lighting. We ordered an international shrimp.... divine! 😍😍 There's live music, so they charge Couver. ;)"
3 de janeiro de 2018,50,Excelentes opções,"O restaurante é excelente, limpo, com música agradável e cozinha impecável. Os pratos são muito variados e proporcionam uma deliciosa experiência gastronômica.","The restaurant is excellent, clean, with pleasant music and impeccable cuisine. The dishes are very varied and provide a delicious gastronomic experience."
2 de janeiro de 2018,50,"Muito bom, preco justo pelo produto","Restaurante e ambiente nota 10, porem o preço é alto mas entrega uma comida excelente. Ambiente super agradável mas apos as 19:00 os pratos levam mais de 20 minutos.","Restaurant and ambience note 10, however the price is high but it delivers excellent food. Super nice atmosphere but after 19:00 the dishes take more than 20 minutes."
1 de janeiro de 2018,50,Excelente,"Fomos muito bem atendidos pelo Claudenir, Daniel e Felipe Brito. Pratos muito bem servidos e de excelente qualidade como os outros restaurantes da rede que já visitei!!","We were very well attended by Claudenir, Daniel and Felipe Brito. Dishes very well served and of excellent quality like the other restaurants in the chain I've visited!!"
31 de dezembro de 2017,50,Excelente,"Cocobambu é um restaurante famoso e de excelência conhecida, na nossa visita não foi diferente, comemos o camarão internacional que dava para 4 pessoas com sobra por 165,00. Os preços são médios e o ambiente, estrutura, atendimento e pratos são excelentes","Cocobambu is a famous restaurant of known excellence, on our visit it was no different, we ate the international shrimp that was enough for 4 people for 165.00. The prices are average and the atmosphere, structure, service and dishes are excellent."
30 de dezembro de 2017,50,Ótimo atendimento,Chegar ao Coco Bambu e ser recepcionado com um atendimento excelente por parte dos funcionários Luciano e Paulo e que organizaram o espaço lounge para que eu recepcionasse os meus convidados foi maravilhoso.,"Arriving at Coco Bambu and being welcomed with excellent service by the employees Luciano and Paulo, who organized the lounge space for me to welcome my guests was wonderful."
28 de dezembro de 2017,50,Tudo de bom,"Comemos peixe, muito bem preparado. um jantar dos Deuses. Como sobremesa tivemos uma cocada quente com sorvete de creme. Como fazer regime??? Local agradável e muito bem atendido. música boa ao vivo!","We ate fish, very well prepared. a dinner of the Gods. For dessert we had a hot cocada with cream ice cream. How to make a regimen??? Nice place and very good service. good music live!"
28 de dezembro de 2017,50,Boa comida,"Lugar muito bonito, comida excelente, atendimento fantástico, um espaço kids bem diversificado , indico com certeza.","Very beautiful place, excellent food, fantastic service, a very diverse kids space, I definitely recommend."
28 de dezembro de 2017,50,Ótimo,Excelente na ambientação conforto e sabores maravilhosos dos pratos. Vale a pena conferir os drinks também. Um jantar a dois perfeito,"Excellent in the ambiance, comfort and wonderful flavors of the dishes. The drinks are also worth checking out. A perfect dinner for two"
26 de dezembro de 2017,50,Coco bambu Meireles: um verdadeiro paraíso,"Recomendo demais sua ida ao Coco Bambu Meireles. Como se não bastasse a comida maravilhosa, farta e de preço bom, voc~e pode desfrutar de uma vista deslumbrante da beira-mar de Fortaleza, uma paisagem bucólica e um por do sol sem igual!!!","I highly recommend going to Coco Bambu Meireles. As if the wonderful food, plentiful and at a good price were not enough, you can enjoy a breathtaking view of the seafront of Fortaleza, a bucolic landscape and an unparalleled sunset!!!"
25 de dezembro de 2017,50,Aniversário,"Muito boa a comida , recomendo , um lugar bem bonito e ótima climatização, o atendimento excelente , parabéns","Very good food, I recommend, a very beautiful place and great air conditioning, excellent service, congratulations"
24 de dezembro de 2017,50,Natal,"Como sempre muito bom, excelente comida, entrada estava muito boa (Lula a dore, isca de peixe), todos os pratos foram muito elogiados (o nosso foi o Filé a Paris) e atendimento da Neide também estava muito bem. Recomendo","As always very good, excellent food, starter was very good (Lula a dore, fish bait), all dishes were highly praised (ours was the Filet a Paris) and Neide's service was also very good. I recommend"
24 de dezembro de 2017,40,Muito bom,"Comida excelente, com atendimento de primeira e ainda conta com um bom espaço kids. Conta também com música ao vivo","Excellent food, with first class service and still has a good space for kids. It also has live music."
